No,Iws
25064,1.79
25065,3.13
25066,6.26
25067,1.79
25068,3.13
25069,4.92
25070,8.05
25071,12.07
25072,16.99
25073,22.8
25074,0.89
25075,7.15
25076,16.09
25077,25.03
25078,33.97
25079,43.8
25080,54.98
25081,63.92
25082,73.75
25083,82.69
25084,91.63
25085,100.57
25086,109.51
25087,119.34
25088,125.15
25089,132.3
25090,141.24
25091,154.2
25092,166.27
25093,179.23
25094,191.3
25095,203.37
25096,214.55
25097,223.49
25098,229.3
25099,238.24
25100,248.07
25101,255.22
25102,261.03
25103,266.84
25104,271.76
25105,276.68
25106,278.47
25107,282.49
25108,288.3
25109,294.11
25110,299.92
25111,304.84
25112,307.97
25113,311.99
25114,1.79
25115,4.02
25116,7.15
25117,11.17
25118,18.32
25119,27.26
25120,36.2
25121,45.14
25122,52.29
25123,58.1
25124,62.12
25125,66.14
25126,71.95
25127,77.76
25128,83.57
25129,88.49
25130,92.51
25131,101.45
25132,114.41
25133,125.59
25134,134.53
25135,141.68
25136,148.83
25137,156.88
25138,165.82
25139,172.97
25140,181.91
25141,190.85
25142,202.03
25143,210.97
25144,219.02
25145,227.07
25146,232.88
25147,240.93
25148,249.87
25149,261.05
25150,273.12
25151,284.3
25152,288.32
25153,293.24
25154,298.16
25155,303.97
25156,309.78
25157,1.79
25158,4.02
25159,8.04
25160,11.17
25161,15.19
25162,4.92
25163,8.94
25164,12.96
25165,16.09
25166,4.02
25167,7.15
25168,3.13
25169,4.92
25170,0.89
25171,1.34
25172,2.23
25173,3.12
25174,4.01
25175,0.89
25176,0.89
25177,1.34
25178,0.89
25179,0.89
25180,1.34
25181,0.89
25182,1.79
25183,2.68
25184,0.89
25185,1.79
25186,0.89
25187,1.78
25188,2.67
25189,1.79
25190,0.89
25191,1.78
25192,2.67
25193,3.13
25194,0.89
25195,1.79
25196,3.58
25197,4.92
25198,8.05
25199,0.89
25200,0.89
25201,1.78
25202,0.89
25203,1.78
25204,1.79
25205,3.58
25206,0.89
25207,1.78
25208,2.23
25209,3.12
25210,4.01
25211,1.79
25212,1.79
25213,0.89
25214,1.78
25215,3.57
25216,7.15
25217,14.3
25218,21.45
25219,28.6
25220,35.75
25221,40.67
25222,44.69
25223,47.82
25224,50.95
25225,54.08
25226,58.1
25227,59.89
25228,61.68
25229,0.45
25230,0.9
25231,1.79
25232,3.58
25233,1.79
25234,0.89
25235,2.68
25236,1.79
25237,3.58
25238,0.89
25239,2.68
25240,1.79
25241,3.58
25242,5.37
25243,6.26
25244,0.89
25245,1.78
25246,2.23
25247,1.79
25248,3.58
25249,5.37
25250,6.26
25251,0.89
25252,0.89
25253,1.78
25254,0.89
25255,1.78
25256,0.89
25257,2.68
25258,4.47
25259,0.89
25260,1.78
25261,2.67
25262,3.56
25263,4.45
25264,5.34
25265,1.79
25266,8.94
25267,16.99
25268,29.06
25269,38.89
25270,43.81
25271,48.73
25272,57.67
25273,67.5
25274,76.44
25275,86.27
25276,94.32
25277,103.26
25278,109.07
25279,0.89
25280,4.02
25281,0.89
25282,1.79
25283,5.81
25284,3.13
25285,4.02
25286,0.89
25287,1.78
25288,3.13
25289,7.15
25290,11.17
25291,3.13
25292,4.92
25293,1.79
25294,0.89
25295,1.79
25296,0.89
25297,0.89
25298,1.79
25299,2.68
25300,4.47
25301,5.36
25302,7.15
25303,8.04
25304,9.83
25305,12.96
25306,16.98
25307,21.9
25308,4.02
25309,3.13
25310,0.89
25311,1.78
25312,2.67
25313,1.79
25314,2.68
25315,3.57
25316,4.46
25317,0.89
25318,0.89
25319,0.89
25320,0.89
25321,1.78
25322,2.67
25323,0.89
25324,1.78
25325,0.89
25326,0.45
25327,1.79
25328,0.89
25329,0.89
25330,1.79
25331,3.58
25332,0.89
25333,1.78
25334,2.67
25335,3.56
25336,4.45
25337,5.34
25338,1.79
25339,0.89
25340,1.78
25341,0.89
25342,0.89
25343,1.78
25344,0.89
25345,1.34
25346,2.23
25347,1.79
25348,0.89
25349,0.89
25350,0.89
25351,1.79
25352,3.58
25353,6.71
25354,0.89
25355,3.13
25356,7.15
25357,1.79
25358,4.92
25359,12.97
25360,21.91
25361,29.96
25362,37.11
25363,42.92
25364,48.73
25365,55.88
25366,63.03
25367,71.08
25368,76.89
25369,82.7
25370,3.13
25371,4.02
25372,4.91
25373,8.04
25374,11.17
25375,1.79
25376,3.13
25377,3.13
25378,3.13
25379,6.26
25380,9.39
25381,12.52
25382,15.65
25383,18.78
25384,21.91
25385,26.83
25386,31.75
25387,3.13
25388,4.02
25389,8.04
25390,12.06
25391,15.19
25392,16.98
25393,0.45
25394,1.34
25395,1.79
25396,0.89
25397,1.78
25398,2.23
25399,0.89
25400,0.89
25401,1.79
25402,3.58
25403,0.89
25404,1.78
25405,2.67
25406,4.46
25407,7.59
25408,3.13
25409,6.26
25410,8.05
25411,9.84
25412,11.63
25413,0.89
25414,0.89
25415,0.89
25416,1.79
25417,0.89
25418,1.79
25419,2.68
25420,4.47
25421,6.26
25422,0.89
25423,1.79
25424,0.45
25425,1.79
25426,4.92
25427,8.05
25428,13.86
25429,19.67
25430,27.72
25431,34.87
25432,42.02
25433,46.94
25434,51.86
25435,57.67
25436,61.69
25437,0.89
25438,4.02
25439,8.04
25440,9.83
25441,12.96
25442,17.88
25443,25.03
25444,29.95
25445,33.97
25446,35.76
25447,38.89
25448,42.91
25449,46.93
25450,50.06
25451,54.08
25452,61.23
25453,68.38
25454,77.32
25455,85.37
25456,92.52
25457,97.44
25458,100.57
25459,3.13
25460,7.15
25461,11.17
25462,12.06
25463,13.85
25464,14.74
25465,16.53
25466,0.89
25467,1.79
25468,2.68
25469,0.89
25470,0.89
25471,1.78
25472,0.89
25473,0.89
25474,1.78
25475,2.67
25476,3.56
25477,4.45
25478,6.24
25479,1.79
25480,3.58
25481,0.89
25482,1.79
25483,0.89
25484,1.79
25485,4.92
25486,0.89
25487,12.96
25488,26.82
25489,40.68
25490,51.86
25491,63.04
25492,74.22
25493,82.27
25494,92.1
25495,99.25
25496,105.06
25497,109.08
25498,113.1
25499,122.04
25500,130.09
25501,139.03
25502,144.84
25503,149.76
25504,155.57
25505,161.38
25506,167.19
25507,170.32
25508,173.45
25509,3.13
25510,1.79
25511,3.58
25512,0.89
25513,1.79
25514,3.58
25515,3.13
25516,0.89
25517,1.79
25518,3.58
25519,0.89
25520,1.78
25521,1.79
25522,0.89
25523,1.79
25524,3.58
25525,1.79
25526,1.79
25527,3.58
25528,0.89
25529,1.79
25530,2.68
25531,0.89
25532,0.89
25533,1.78
25534,0.89
25535,1.79
25536,3.58
25537,6.71
25538,9.84
25539,4.92
25540,12.07
25541,16.99
25542,22.8
25543,30.85
25544,34.87
25545,40.68
25546,47.83
25547,54.98
25548,59.9
25549,64.82
25550,69.74
25551,73.76
25552,77.78
25553,81.8
25554,1.79
25555,3.58
25556,0.89
25557,1.79
25558,0.89
25559,1.78
25560,2.67
25561,1.79
25562,0.89
25563,1.34
25564,0.89
25565,1.78
25566,2.67
25567,3.56
25568,4.45
25569,0.89
25570,1.78
25571,2.67
25572,1.79
25573,4.92
25574,9.84
25575,13.86
25576,18.78
25577,23.7
25578,26.83
25579,29.96
25580,31.75
25581,33.54
25582,34.43
25583,36.22
25584,38.01
25585,0.89
25586,1.78
25587,0.89
25588,1.78
25589,1.79
25590,3.58
25591,0.89
25592,1.78
25593,0.89
25594,1.78
25595,1.79
25596,1.79
25597,0.89
25598,1.78
25599,1.79
25600,1.79
25601,3.58
25602,5.37
25603,7.16
25604,8.95
25605,9.84
25606,0.89
25607,0.89
25608,1.78
25609,2.67
25610,1.79
25611,2.68
25612,4.47
25613,7.6
25614,9.39
25615,16.54
25616,24.59
25617,33.53
25618,41.58
25619,44.71
25620,51.86
25621,59.01
25622,66.16
25623,73.31
25624,81.36
25625,89.41
25626,96.56
25627,103.71
25628,109.52
25629,113.54
25630,0.89
25631,0.89
25632,1.34
25633,1.79
25634,4.92
25635,8.05
25636,0.89
25637,0.89
25638,0.89
25639,1.78
25640,2.67
25641,0.89
25642,1.78
25643,2.67
25644,1.79
25645,0.89
25646,1.78
25647,2.67
25648,3.56
25649,1.79
25650,1.79
25651,3.58
25652,0.89
25653,1.79
25654,1.79
25655,4.92
25656,0.89
25657,1.78
25658,2.23
25659,3.12
25660,4.02
25661,11.17
25662,19.22
25663,24.14
25664,29.95
25665,35.76
25666,41.57
25667,50.51
25668,62.58
25669,74.65
25670,85.83
25671,95.66
25672,106.84
25673,114.89
25674,120.7
25675,126.51
25676,132.32
25677,135.45
25678,1.79
25679,0.89
25680,0.89
25681,1.78
25682,3.57
25683,0.89
25684,3.13
25685,1.79
25686,3.58
25687,0.89
25688,1.78
25689,1.79
25690,0.89
25691,1.78
25692,1.79
25693,3.58
25694,5.37
25695,0.89
25696,3.13
25697,4.92
25698,5.81
25699,6.7
25700,0.89
25701,0.45
25702,0.89
25703,4.02
25704,5.81
25705,7.6
25706,11.62
25707,14.75
25708,19.67
25709,23.69
25710,27.71
25711,29.5
25712,32.63
25713,34.42
25714,0.89
25715,3.13
25716,4.92
25717,0.89
25718,1.78
25719,2.67
25720,8.94
25721,16.09
25722,21.9
25723,27.71
25724,33.52
25725,40.67
25726,49.61
25727,56.76
25728,62.57
25729,72.4
25730,82.23
25731,92.06
25732,100.11
25733,109.05
25734,117.1
25735,125.15
25736,130.96
25737,139.01
25738,147.95
25739,156
25740,161.81
25741,167.62
25742,177.45
25743,186.39
25744,193.54
25745,202.48
25746,209.63
25747,217.68
25748,225.73
25749,235.56
25750,241.37
25751,249.42
25752,256.57
25753,265.51
25754,272.66
25755,278.47
25756,284.28
25757,291.43
25758,296.35
25759,301.27
25760,305.29
25761,309.31
25762,315.12
25763,319.14
25764,327.19
25765,334.34
25766,341.49
25767,348.64
25768,355.79
25769,362.94
25770,368.75
25771,0.89
25772,3.13
25773,1.79
25774,3.13
25775,4.92
25776,8.94
25777,3.13
25778,6.26
25779,9.39
25780,12.52
25781,15.65
25782,1.79
25783,0.89
25784,1.78
25785,3.13
25786,6.26
25787,8.05
25788,9.84
25789,1.79
25790,3.58
25791,6.71
25792,8.5
25793,10.29
25794,0.89
25795,1.78
25796,2.67
25797,0.89
25798,0.89
25799,1.34
25800,1.79
25801,2.68
25802,3.13
25803,3.58
25804,4.03
25805,4.48
25806,0.89
25807,1.79
25808,1.79
25809,1.79
25810,4.92
25811,8.05
25812,9.84
25813,11.63
25814,0.89
25815,1.78
25816,1.79
25817,3.58
25818,5.37
25819,6.26
25820,7.15
25821,8.94
25822,9.83
25823,11.62
25824,12.51
25825,14.3
25826,16.09
25827,17.88
25828,19.67
25829,21.46
25830,23.25
25831,25.04
25832,26.83
25833,28.62
25834,30.41
25835,32.2
25836,35.33
25837,38.46
25838,41.59
25839,44.72
25840,46.51
25841,0.89
25842,1.79
25843,2.68
25844,3.57
25845,1.79
25846,0.89
25847,0.45
25848,0.89
25849,1.78
25850,0.89
25851,0.89
25852,0.45
25853,1.79
25854,3.58
25855,5.37
25856,7.16
25857,8.95
25858,12.08
25859,13.87
25860,15.66
25861,18.79
25862,21.92
25863,23.71
25864,25.5
25865,27.29
25866,30.42
25867,33.55
25868,36.68
25869,39.81
25870,42.94
25871,46.07
25872,49.2
25873,52.33
25874,55.46
25875,59.48
25876,63.5
25877,66.63
25878,70.65
25879,75.57
25880,80.49
25881,85.41
25882,90.33
25883,94.35
25884,98.37
25885,102.39
25886,107.31
25887,109.1
25888,110.89
25889,111.78
25890,113.57
25891,0.89
25892,0.89
25893,1.78
25894,0.45
25895,1.34
25896,0.89
25897,1.78
25898,3.57
25899,5.36
25900,7.15
25901,0.89
25902,1.79
25903,3.58
25904,5.37
25905,0.89
25906,0.89
25907,0.89
25908,1.34
25909,2.23
25910,3.12
25911,4.01
25912,3.13
25913,0.89
25914,3.13
25915,0.89
25916,1.79
25917,0.89
25918,1.78
25919,1.79
25920,3.58
25921,0.89
25922,3.13
25923,7.15
25924,8.94
25925,12.96
25926,16.98
25927,21
25928,25.02
25929,29.04
25930,33.96
25931,37.09
25932,40.22
25933,42.01
25934,43.8
25935,0.89
25936,1.79
25937,3.58
25938,0.89
25939,0.89
25940,0.89
25941,0.89
25942,1.79
25943,3.13
25944,6.26
25945,9.39
25946,11.18
25947,0.89
25948,1.79
25949,8.94
25950,16.09
25951,21.9
25952,29.95
25953,41.13
25954,49.18
25955,56.33
25956,63.48
25957,70.63
25958,78.68
25959,86.73
25960,93.88
25961,99.69
25962,107.74
25963,116.68
25964,123.83
25965,130.98
25966,135.9
25967,143.05
25968,151.1
25969,160.04
25970,165.85
25971,169.87
25972,173
25973,3.13
25974,4.02
25975,3.13
25976,7.15
25977,0.45
25978,3.13
25979,7.15
25980,3.13
25981,6.26
25982,1.79
25983,0.89
25984,1.79
25985,0.89
25986,1.79
25987,0.89
25988,1.78
25989,1.79
25990,3.58
25991,6.71
25992,0.89
25993,0.89
25994,0.89
25995,1.78
25996,3.57
25997,5.36
25998,0.89
25999,1.78
26000,3.57
26001,4.46
26002,5.35
26003,6.24
26004,0.89
26005,1.78
26006,2.67
26007,3.56
26008,4.45
26009,4.9
26010,0.89
26011,0.89
26012,0.89
26013,3.13
26014,6.26
26015,8.05
26016,9.84
26017,12.97
26018,14.76
26019,17.89
26020,19.68
26021,21.47
26022,23.26
26023,25.05
26024,0.45
26025,1.34
26026,0.89
26027,1.78
26028,0.89
26029,1.78
26030,2.67
26031,3.56
26032,1.79
26033,3.58
26034,0.89
26035,1.79
26036,4.92
26037,0.89
26038,0.89
26039,0.89
26040,0.89
26041,0.89
26042,0.89
26043,2.68
26044,3.57
26045,5.36
26046,7.15
26047,10.28
26048,13.41
26049,17.43
26050,21.45
26051,25.47
26052,29.49
26053,4.92
26054,8.05
26055,15.2
26056,20.12
26057,25.93
26058,31.74
26059,35.76
26060,41.57
26061,46.49
26062,50.51
26063,54.53
26064,58.55
26065,4.02
26066,8.04
26067,3.13
26068,4.02
26069,8.94
26070,12.96
26071,16.98
26072,21.9
26073,25.92
26074,30.84
26075,35.76
26076,39.78
26077,1.79
26078,4.92
26079,8.94
26080,17.88
26081,26.82
26082,34.87
26083,44.7
26084,52.75
26085,62.58
26086,70.63
26087,82.7
26088,96.56
26089,108.63
26090,117.57
26091,124.72
26092,130.53
26093,137.68
26094,146.62
26095,150.64
26096,158.69
26097,167.63
26098,174.78
26099,182.83
26100,192.66
26101,199.81
26102,205.62
26103,211.43
26104,218.58
26105,222.6
26106,226.62
26107,1.79
26108,0.89
26109,1.78
26110,2.67
26111,0.89
26112,0.45
26113,0.89
26114,0.45
26115,0.89
26116,0.89
26117,1.78
26118,0.89
26119,2.68
26120,5.81
26121,7.6
26122,9.39
26123,11.18
26124,12.97
26125,14.76
26126,1.79
26127,1.79
26128,3.58
26129,5.37
26130,4.02
26131,8.94
26132,17.88
26133,25.03
26134,30.84
26135,38.89
26136,42.91
26137,48.72
26138,55.87
26139,61.68
26140,70.62
26141,79.56
26142,85.37
26143,4.02
26144,8.94
26145,12.07
26146,16.99
26147,20.12
26148,23.25
26149,26.38
26150,1.79
26151,0.89
26152,3.13
26153,1.79
26154,2.68
26155,3.57
26156,0.89
26157,0.45
26158,1.34
26159,2.23
26160,0.89
26161,0.89
26162,0.89
26163,1.78
26164,0.45
26165,1.79
26166,0.89
26167,1.79
26168,4.92
26169,0.89
26170,2.68
26171,0.89
26172,1.78
26173,2.67
26174,3.56
26175,4.45
26176,5.34
26177,0.89
26178,1.78
26179,0.89
26180,1.78
26181,0.89
26182,1.78
26183,0.89
26184,1.79
26185,4.92
26186,6.71
26187,8.5
26188,10.29
26189,12.08
26190,15.21
26191,18.34
26192,20.13
26193,23.26
26194,26.39
26195,29.52
26196,32.65
26197,34.44
26198,0.89
26199,1.78
26200,2.67
26201,0.89
26202,1.78
26203,0.45
26204,1.79
26205,3.58
26206,0.89
26207,0.89
26208,0.89
26209,4.91
26210,5.8
26211,7.59
26212,10.72
26213,12.51
26214,16.53
26215,19.66
26216,23.68
26217,26.81
26218,29.94
26219,33.07
26220,34.86
26221,36.65
26222,38.44
26223,41.57
26224,43.36
26225,46.49
26226,48.28
26227,51.41
26228,54.54
26229,56.33
26230,59.46
26231,61.25
26232,1.79
26233,4.02
26234,8.04
26235,12.96
26236,20.11
26237,25.92
26238,30.84
26239,36.65
26240,42.46
26241,49.61
26242,53.63
26243,64.81
26244,75.99
26245,85.82
26246,97.89
26247,106.83
26248,115.77
26249,123.82
26250,132.76
26251,139.91
26252,147.06
26253,0.89
26254,3.13
26255,7.15
26256,10.28
26257,16.09
26258,19.22
26259,22.35
26260,26.37
26261,32.18
26262,35.31
26263,41.12
26264,45.14
26265,48.27
26266,52.29
26267,58.1
26268,66.15
26269,74.2
26270,82.25
26271,90.3
26272,98.35
26273,106.4
26274,112.21
26275,115.34
26276,118.47
26277,120.26
26278,0.89
26279,1.79
26280,0.89
26281,1.78
26282,2.67
26283,3.56
26284,1.79
26285,3.58
26286,5.37
26287,7.16
26288,10.29
26289,13.42
26290,15.21
26291,17
26292,0.89
26293,1.78
26294,2.67
26295,3.56
26296,1.79
26297,4.92
26298,4.02
26299,7.15
26300,0.89
26301,0.89
26302,1.79
26303,0.89
26304,1.79
26305,5.81
26306,9.83
26307,11.62
26308,14.75
26309,0.45
26310,3.13
26311,0.89
26312,4.92
26313,8.94
26314,13.86
26315,21.01
26316,29.95
26317,38
26318,46.05
26319,54.1
26320,63.04
26321,71.09
26322,79.14
26323,87.19
26324,96.13
26325,103.28
26326,111.33
26327,118.48
26328,126.53
26329,134.58
26330,141.73
26331,148.88
26332,156.03
26333,163.18
26334,168.99
26335,177.04
26336,185.09
26337,194.03
26338,202.08
26339,213.26
26340,223.09
26341,234.27
26342,245.45
26343,256.63
26344,267.81
26345,277.64
26346,287.47
26347,296.41
26348,306.24
26349,315.18
26350,325.01
26351,332.16
26352,341.1
26353,350.04
26354,359.87
26355,367.02
26356,375.07
26357,384.01
26358,393.84
26359,4.92
26360,9.84
26361,1.79
26362,4.02
26363,8.04
26364,4.92
26365,4.02
26366,4.02
26367,3.13
26368,3.13
26369,4.92
26370,0.89
26371,1.79
26372,1.79
26373,3.58
26374,5.37
26375,7.16
26376,10.29
26377,12.08
26378,15.21
26379,18.34
26380,20.13
26381,23.26
26382,26.39
26383,28.18
26384,29.97
26385,31.76
26386,34.89
26387,38.02
26388,0.89
26389,1.79
26390,4.92
26391,1.79
26392,3.13
26393,3.13
26394,4.92
26395,1.79
26396,0.45
26397,0.9
26398,1.79
26399,2.68
26400,1.79
26401,2.68
26402,0.89
26403,3.13
26404,3.13
26405,8.05
26406,12.97
26407,4.92
26408,4.02
26409,8.04
26410,4.92
26411,10.73
26412,4.92
26413,4.92
26414,9.84
26415,13.86
26416,16.99
26417,18.78
26418,19.67
26419,20.56
26420,1.79
26421,4.92
26422,8.05
26423,11.18
26424,14.31
26425,1.79
26426,4.92
26427,3.13
26428,7.15
26429,10.28
26430,14.3
26431,18.32
26432,22.34
26433,25.47
26434,28.6
26435,31.73
26436,34.86
26437,1.79
26438,1.79
26439,3.58
26440,3.13
26441,6.26
26442,9.39
26443,12.52
26444,15.65
26445,0.45
26446,0.89
26447,0.89
26448,0.89
26449,0.45
26450,1.79
26451,4.92
26452,8.05
26453,9.84
26454,11.63
26455,14.76
26456,16.55
26457,19.68
26458,21.47
26459,23.26
26460,0.89
26461,3.13
26462,1.79
26463,1.79
26464,0.89
26465,1.34
26466,2.23
26467,0.89
26468,0.89
26469,1.79
26470,2.68
26471,0.45
26472,0.9
26473,1.79
26474,0.89
26475,2.68
26476,3.57
26477,4.46
26478,1.79
26479,4.92
26480,6.71
26481,1.79
26482,0.89
26483,8.05
26484,15.2
26485,23.25
26486,33.08
26487,40.23
26488,45.15
26489,52.3
26490,58.11
26491,63.03
26492,67.05
26493,71.07
26494,75.09
26495,78.22
26496,82.24
26497,1.79
26498,3.13
26499,7.15
26500,11.17
26501,14.3
26502,16.09
26503,0.89
26504,1.79
26505,1.79
26506,0.89
26507,1.79
26508,0.89
26509,1.79
26510,0.89
26511,4.92
26512,9.84
26513,13.86
26514,4.02
26515,7.15
26516,10.28
26517,12.07
26518,0.89
26519,0.89
26520,0.89
26521,0.89
26522,1.78
26523,1.79
26524,2.68
26525,5.81
26526,8.94
26527,10.73
26528,13.86
26529,16.99
26530,18.78
26531,0.89
26532,1.78
26533,2.67
26534,1.79
26535,3.58
26536,5.37
26537,7.16
26538,8.95
26539,9.84
26540,10.73
26541,12.52
26542,15.65
26543,0.89
26544,0.89
26545,0.89
26546,1.78
26547,2.67
26548,1.79
26549,2.68
26550,4.47
26551,6.26
26552,8.05
26553,9.84
26554,0.89
26555,3.13
26556,6.26
26557,9.39
26558,0.89
26559,1.78
26560,2.67
26561,3.56
26562,3.13
26563,3.13
26564,4.92
26565,1.79
26566,2.68
26567,3.57
26568,3.13
26569,0.89
26570,1.79
26571,1.79
26572,0.89
26573,0.89
26574,1.78
26575,2.67
26576,3.56
26577,1.79
26578,3.58
26579,5.37
26580,0.89
26581,1.79
26582,3.58
26583,5.37
26584,7.16
26585,8.95
26586,9.84
26587,11.63
26588,0.89
26589,1.34
26590,0.89
26591,0.89
26592,1.79
26593,2.68
26594,4.47
26595,0.89
26596,1.79
26597,3.58
26598,0.89
26599,3.13
26600,6.26
26601,9.39
26602,11.18
26603,14.31
26604,16.1
26605,17.89
26606,1.79
26607,1.79
26608,4.92
26609,6.71
26610,7.6
26611,0.89
26612,3.13
26613,0.89
26614,1.79
26615,0.45
26616,0.9
26617,1.35
26618,1.8
26619,3.13
26620,4.92
26621,9.84
26622,11.63
26623,14.76
26624,0.89
26625,1.78
26626,2.67
26627,1.79
26628,0.89
26629,1.79
26630,1.79
26631,5.81
26632,8.94
26633,12.96
26634,16.09
26635,17.88
26636,19.67
26637,22.8
26638,26.82
26639,30.84
26640,34.86
26641,37.99
26642,39.78
26643,42.91
26644,46.04
26645,47.83
26646,50.96
26647,54.98
26648,56.77
26649,58.56
26650,60.35
26651,62.14
26652,63.93
26653,65.72
26654,67.51
26655,0.89
26656,1.78
26657,2.67
26658,1.79
26659,2.68
26660,0.89
26661,1.34
26662,1.79
26663,2.68
26664,1.79
26665,3.58
26666,3.13
26667,7.15
26668,10.28
26669,16.09
26670,21.9
26671,26.82
26672,1.79
26673,1.79
26674,1.79
26675,0.89
26676,1.78
26677,3.13
26678,3.13
26679,3.13
26680,6.26
26681,8.05
26682,9.84
26683,3.13
26684,6.26
26685,11.18
26686,16.1
26687,19.23
26688,22.36
26689,1.79
26690,4.92
26691,4.92
26692,0.89
26693,1.79
26694,3.13
26695,4.92
26696,4.92
26697,8.94
26698,12.07
26699,16.09
26700,20.11
26701,23.24
26702,1.79
26703,0.89
26704,1.79
26705,4.92
26706,8.05
26707,11.18
26708,15.2
26709,16.99
26710,18.78
26711,19.67
26712,0.89
26713,0.89
26714,0.89
26715,0.89
26716,1.78
26717,0.89
26718,0.45
26719,0.89
26720,2.68
26721,4.47
26722,6.26
26723,8.05
26724,9.84
26725,11.63
26726,1.79
26727,1.79
26728,4.92
26729,0.89
26730,0.89
26731,0.89
26732,0.89
26733,0.45
26734,1.34
26735,0.89
26736,4.02
26737,4.91
26738,8.04
26739,12.06
26740,0.89
26741,0.45
26742,1.79
26743,0.45
26744,1.34
26745,1.79
26746,0.89
26747,1.78
26748,3.13
26749,0.89
26750,3.13
26751,4.92
26752,6.71
26753,8.5
26754,9.39
26755,0.89
26756,0.89
26757,2.68
26758,4.47
26759,6.26
26760,9.39
26761,12.52
26762,14.31
26763,0.89
26764,1.34
26765,2.23
26766,1.79
26767,0.89
26768,0.89
26769,0.89
26770,1.79
26771,4.92
26772,1.79
26773,1.79
26774,2.68
26775,0.89
26776,1.78
26777,2.67
26778,3.56
26779,0.89
26780,1.78
26781,0.89
26782,1.79
26783,0.45
26784,0.9
26785,1.79
26786,1.79
26787,2.68
26788,3.57
26789,5.36
26790,7.15
26791,8.94
26792,12.07
26793,13.86
26794,17.88
26795,21.01
26796,3.13
26797,6.26
26798,9.39
26799,12.52
26800,14.31
26801,0.89
26802,0.89
26803,0.45
26804,0.89
26805,0.89
26806,1.79
26807,1.79
26808,5.81
26809,0.89
26810,1.78
26811,0.89
26812,0.89
26813,1.78
26814,0.89
26815,0.89
26816,1.78
26817,2.67
26818,3.56
26819,4.45
26820,3.13
26821,1.79
26822,0.89
26823,3.13
26824,6.26
26825,9.39
26826,12.52
26827,15.65
26828,17.44
26829,19.23
26830,22.36
26831,25.49
26832,0.89
26833,1.79
26834,3.58
26835,4.47
26836,6.26
26837,0.89
26838,1.78
26839,2.67
26840,0.89
26841,0.89
26842,0.89
26843,0.89
26844,1.78
26845,1.79
26846,3.58
26847,5.37
26848,7.16
26849,8.95
26850,9.84
26851,10.73
26852,0.89
26853,0.89
26854,1.34
26855,1.79
26856,6.71
26857,13.86
26858,19.67
26859,26.82
26860,33.97
26861,39.78
26862,44.7
26863,47.83
26864,0.89
26865,4.92
26866,12.07
26867,21.01
26868,30.84
26869,40.67
26870,49.61
26871,58.55
26872,64.36
26873,71.51
26874,76.43
26875,81.35
26876,4.02
26877,5.81
26878,1.79
26879,1.79
26880,0.45
26881,3.13
26882,0.89
26883,3.13
26884,4.92
26885,0.89
26886,2.68
26887,4.47
26888,3.13
26889,6.26
26890,9.39
26891,12.52
26892,15.65
26893,1.79
26894,1.79
26895,1.79
26896,0.89
26897,1.78
26898,2.67
26899,0.89
26900,0.89
26901,1.78
26902,0.89
26903,0.45
26904,1.34
26905,0.89
26906,0.45
26907,1.79
26908,0.89
26909,0.89
26910,4.02
26911,5.81
26912,7.6
26913,9.39
26914,11.18
26915,0.89
26916,1.78
26917,2.67
26918,1.79
26919,1.79
26920,3.58
26921,3.13
26922,6.26
26923,9.39
26924,0.89
26925,1.78
26926,2.67
26927,3.56
26928,4.45
26929,1.79
26930,0.89
26931,1.78
26932,2.67
26933,0.89
26934,0.89
26935,2.68
26936,1.79
26937,3.58
26938,5.37
26939,7.16
26940,0.89
26941,1.79
26942,3.58
26943,0.89
26944,1.79
26945,3.58
26946,4.47
26947,1.79
26948,3.58
26949,0.89
26950,0.89
26951,0.89
26952,0.89
26953,1.78
26954,0.89
26955,0.89
26956,0.89
26957,0.89
26958,0.89
26959,1.78
26960,0.89
26961,1.79
26962,3.13
26963,4.92
26964,6.71
26965,8.5
26966,0.89
26967,1.78
26968,1.79
26969,3.58
26970,6.71
26971,9.84
26972,11.63
26973,13.42
26974,14.31
26975,0.89
26976,0.89
26977,1.78
26978,0.89
26979,0.45
26980,0.9
26981,1.79
26982,1.79
26983,3.58
26984,0.89
26985,0.89
26986,2.68
26987,4.47
26988,6.26
26989,0.89
26990,1.79
26991,3.58
26992,6.71
26993,8.5
26994,11.63
26995,13.42
26996,15.21
26997,17
26998,20.13
26999,21.92
27000,23.71
27001,25.5
27002,27.29
27003,29.08
27004,30.87
27005,32.66
27006,34.45
27007,0.89
27008,1.79
27009,3.58
27010,5.37
27011,7.16
27012,0.89
27013,1.78
27014,2.67
27015,3.56
